GENE             CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb065560    2       4923      56419      8       6  3107      0.29341      0.38461         0.32021         0.44884
Zm00001eb065570    2      64393     132715     14      10  3107     -0.43125      0.66686         0.50069         0.80588
Zm00001eb065580    2     141443     193153      8       4  3107      0.33953      0.36711         0.33519         0.38081
Zm00001eb065590    2     141834     192079      8       4  3107      0.33953      0.36711         0.33519         0.38081
Zm00001eb065610    2     224250     275710     12       9  3107      -1.1617      0.87733         0.81126         0.88587
Zm00001eb065620    2     317932     369528      4       3  3107       0.6847      0.24677         0.14756          0.4138
Zm00001eb065680    2     856943     907564     11       8  3107      0.57065      0.28412         0.47084         0.16978
Zm00001eb065690    2     857044     907525     11       8  3107      0.57065      0.28412         0.47084         0.16978
Zm00001eb065700    2     972364    1022732     20      14  3107     -0.54246      0.70625         0.68755         0.63504
Zm00001eb065710    2     972892    1024010     20      14  3107     -0.54246      0.70625         0.68755         0.63504
Zm00001eb065720    2     974575    1032836     31      22  3107     -0.91306      0.81939         0.74542         0.77981
Zm00001eb065730    2    1005861    1058459     18      15  3107      -1.2179      0.88837         0.84009          0.8743
Zm00001eb065740    2    1095718    1148457     35      21  3107     -0.75351      0.77443         0.64596         0.81145
Zm00001eb065750    2    1098890    1153823     35      21  3107     -0.75351      0.77443         0.64596         0.81145
Zm00001eb065760    2    1156957    1212237     19      13  3107      -1.7108      0.95644         0.94279         0.89533
Zm00001eb065770    2    1188443    1249242     16      11  3107      -1.4126      0.92111         0.88413         0.88666
Zm00001eb065780    2    1200878    1264085     16      11  3107      -1.4126      0.92111         0.88413         0.88666
Zm00001eb065790    2    1220194    1273269      7       6  3107     -0.79743       0.7874         0.79283         0.74499
Zm00001eb065800    2    1284928    1339027     14      11  3107      0.36565      0.35731         0.39435         0.30644
Zm00001eb065810    2    1289362    1341447     14      11  3107      0.36565      0.35731         0.39435         0.30644
Zm00001eb065820    2    1291532    1345102     14      11  3107      0.36565      0.35731         0.39435         0.30644
Zm00001eb065830    2    1310546    1360773     10       8  3107       0.6392      0.26135          0.3089         0.22108
Zm00001eb065850    2    1329646    1389822     10       8  3107      -1.1923      0.88344         0.82196          0.8947
Zm00001eb065860    2    1349801    1402539     10       8  3107      -1.1923      0.88344         0.82196          0.8947
Zm00001eb065870    2    1417869    1498432     18      13  3107      -1.1837      0.88174         0.92551         0.77355
