GENE             CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb332160    8     338466     390101      4       3  3107       1.0594      0.14471         0.13164         0.16464
Zm00001eb332170    8     417476     470046     34      19  3107       -1.548      0.93919         0.92748         0.89163
Zm00001eb332180    8     487597     538821      9       5  3107      0.36913      0.35602         0.23836         0.51809
Zm00001eb332190    8     489887     546368      9       5  3107      0.36913      0.35602         0.23836         0.51809
Zm00001eb332200    8     587300     653907      2       2  3107       1.2489      0.10584         0.12466        0.091908
Zm00001eb332210    8     718358     775058     56      28  3107      0.46456      0.32112         0.26403         0.37548
Zm00001eb332220    8     730192     780707     56      28  3107      0.46456      0.32112         0.26403         0.37548
Zm00001eb332230    8     785052     836126      4       2  3107      0.21538      0.41474         0.40384         0.41749
Zm00001eb332250    8     796742     854002      4       2  3107      0.21538      0.41474         0.40384         0.41749
Zm00001eb332260    8     844007     895654      4       3  3107     0.017062      0.49319         0.56277         0.41955
Zm00001eb332280    8     891430     948390     19      12  3107       1.0894        0.138         0.16119         0.13346
Zm00001eb332290    8     898884     952735     25      17  3107      0.97295      0.16529         0.15489         0.19633
Zm00001eb332300    8     922653     982891     48      26  3107      0.54226      0.29382         0.24295          0.3472
Zm00001eb332310    8     973310    1027807     12      10  3107      -1.3391      0.90972         0.90417         0.85078
Zm00001eb332320    8     989238    1041488     12      10  3107      -1.3391      0.90972         0.90417         0.85078
Zm00001eb332330    8    1057628    1108666     18      12  3107      0.11449      0.45442         0.61239         0.30891
Zm00001eb332340    8    1105567    1167298     34      21  3107     -0.53226      0.70273         0.67394         0.65222
Zm00001eb332350    8    1120764    1171951     34      21  3107     -0.53226      0.70273         0.67394         0.65222
Zm00001eb332360    8    1138456    1190947     35      21  3107    -0.020833      0.50831         0.36008         0.64304
Zm00001eb332370    8    1166050    1217072     36      21  3107       0.2172      0.41402         0.22507         0.69275
Zm00001eb332380    8    1169159    1225344     37      21  3107      0.19943      0.42096         0.23193         0.69232
Zm00001eb332390    8    1200287    1250607      5       4  3107      -1.2869      0.90094         0.86643         0.90732
Zm00001eb332400    8    1225934    1279390     54      36  3107     0.026661      0.48937         0.28458         0.72071
Zm00001eb332410    8    1257444    1307804     39      18  3107      0.48199      0.31491         0.42714         0.22562
Zm00001eb332430    8    1384743    1436858     16       9  3107     -0.12541       0.5499         0.48988         0.55837
Zm00001eb332440    8    1384777    1436791     16       9  3107     -0.12541       0.5499         0.48988         0.55837
Zm00001eb332450    8    1386141    1440983     16       9  3107     -0.12541       0.5499         0.48988         0.55837
Zm00001eb332460    8    1445417    1496783     45      24  3107       1.4652     0.071435         0.14817        0.053774
Zm00001eb332470    8    1445694    1496850     45      24  3107       1.4652     0.071435         0.14817        0.053774
Zm00001eb332490    8    1591561    1641977      8       7  3107      0.17004      0.43249         0.44936         0.39858
Zm00001eb332500    8    1592872    1644766     14      11  3107     0.072093      0.47126         0.36793         0.54746
Zm00001eb332510    8    1599406    1654193     14      11  3107     0.072093      0.47126         0.36793         0.54746
Zm00001eb332520    8    1657623    1711740      9       6  3107      0.28727      0.38695         0.30414         0.47415
Zm00001eb332530    8    1724178    1780251     27      22  3107     -0.55249      0.70969         0.89168         0.49105
Zm00001eb332540    8    1730940    1781278     27      22  3107     -0.55249      0.70969         0.89168         0.49105
Zm00001eb332550    8    1795022    1848306     66      40  3107       1.0887      0.13815         0.19338         0.12298
Zm00001eb332560    8    1799595    1851681     66      40  3107       1.0887      0.13815         0.19338         0.12298
Zm00001eb332570    8    1802541    1853855     66      40  3107       1.0887      0.13815         0.19338         0.12298
Zm00001eb332580    8    1803971    1858118     66      40  3107       1.0887      0.13815         0.19338         0.12298
Zm00001eb332590    8    1923688    1983949     15      11  3107       1.0833      0.13935         0.12224         0.17612
Zm00001eb332610    8    2027376    2082146      1       1  3107      0.66272      0.25375         0.25376         0.25376
Zm00001eb332620    8    2107560    2163693     42      24  3107       1.0476      0.14741        0.056189         0.44283
Zm00001eb332630    8    2115074    2166650     42      24  3107       1.0476      0.14741        0.056189         0.44283
Zm00001eb332640    8    2121652    2173636     42      24  3107       1.0476      0.14741        0.056189         0.44283
Zm00001eb332650    8    2172715    2225150     10       8  3107      0.39205      0.34751         0.23104          0.5089
Zm00001eb332660    8    2201177    2260643     24      14  3107     -0.62323      0.73343         0.56707         0.80167
