GENE             CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb297970    7     155609     208479     14       7  3107       1.6876     0.045741        0.042535        0.061734
Zm00001eb297980    7     265476     320673      5       4  3107       1.0313       0.1512          0.1638         0.14661
Zm00001eb297990    7     387345     441592      8       6  3107       0.8014      0.21145         0.17398         0.26341
Zm00001eb298000    7     387863     438934      8       6  3107       0.8014      0.21145         0.17398         0.26341
Zm00001eb298010    7     445013     496711     39      19  3107      -1.1337      0.87154         0.86286         0.78753
Zm00001eb298020    7     447062     501255     39      19  3107      -1.1337      0.87154         0.86286         0.78753
Zm00001eb298030    7     449291     501592     39      19  3107      -1.1337      0.87154         0.86286         0.78753
Zm00001eb298040    7     532451     593391     10       7  3107      0.33475      0.36891         0.24478         0.53659
Zm00001eb298060    7     704929     756399     29      13  3107      -1.8834      0.97017         0.91721         0.97965
Zm00001eb298070    7     710519     761046     29      13  3107      -1.8834      0.97017         0.91721         0.97965
Zm00001eb298080    7     810925     863710     50      30  3107      -1.5208      0.93584         0.98695           0.814
Zm00001eb298090    7     814128     870465     53      31  3107      -1.5262      0.93652         0.99089         0.81632
Zm00001eb298110    7     820865     871377     53      31  3107      -1.5262      0.93652         0.99089         0.81632
Zm00001eb298120    7     821646     872458     53      31  3107      -1.5262      0.93652         0.99089         0.81632
Zm00001eb298130    7     846692     902849     32      20  3107       2.6232    0.0043553       0.0020595         0.03153
Zm00001eb298140    7     853011     905679     26      16  3107       2.7751    0.0027588       0.0011045        0.025347
Zm00001eb298150    7     883689     938067     50      22  3107      0.03573      0.48575         0.49294          0.4223
Zm00001eb298170    7     998365    1052444     19      14  3107      -1.2147      0.88776         0.97238         0.74996
Zm00001eb298180    7    1030734    1084147     10       5  3107     -0.88639       0.8123           0.786         0.77726
Zm00001eb298190    7    1078231    1132418     38      21  3107     -0.34306      0.63422         0.54362         0.65447
Zm00001eb298210    7    1138440    1189750      6       4  3107       0.2139      0.41531         0.30571         0.54424
Zm00001eb298220    7    1151244    1202802      6       4  3107       0.2139      0.41531         0.30571         0.54424
Zm00001eb298230    7    1201164    1252675     78      47  3107      0.37531      0.35372         0.25234         0.45651
Zm00001eb298250    7    1218532    1269802     87      51  3107      0.47764      0.31645          0.2001         0.47564
Zm00001eb298260    7    1221199    1271801     87      51  3107      0.47764      0.31645          0.2001         0.47564
Zm00001eb298270    7    1221996    1273394     87      51  3107      0.47764      0.31645          0.2001         0.47564
Zm00001eb298280    7    1222472    1279528     91      54  3107      0.44134      0.32948         0.20061         0.50678
Zm00001eb298290    7    1273443    1332129     22      14  3107     -0.32884      0.62886         0.45309         0.76549
Zm00001eb298300    7    1303332    1361136     24      17  3107     -0.65929      0.74514         0.58788         0.82223
Zm00001eb298310    7    1311143    1364809     16      10  3107     -0.39544      0.65374         0.43878         0.85016
Zm00001eb298320    7    1346319    1400731    111      53  3107     -0.38479       0.6498         0.58735         0.58988
Zm00001eb298330    7    1346524    1397385     54      33  3107     -0.62589      0.73431         0.66232         0.67615
Zm00001eb298340    7    1348910    1399502    109      52  3107     -0.37289      0.64538         0.58109         0.58959
Zm00001eb298350    7    1364143    1416359    153      78  3107     0.040484      0.48385         0.28699         0.69755
Zm00001eb298370    7    1366901    1420682    171      82  3107     0.013857      0.49447          0.2962         0.70347
Zm00001eb298380    7    1367373    1418436    156      78  3107     0.034537      0.48622         0.29095         0.69288
Zm00001eb298390    7    1372206    1426144    192      95  3107      0.28372      0.38831         0.17804         0.76093
Zm00001eb298400    7    1376722    1429405    180      88  3107      0.26271      0.39639         0.18967         0.74023
Zm00001eb298410    7    1381606    1437444    180      88  3107      0.26271      0.39639         0.18967         0.74023
Zm00001eb298420    7    1386068    1438656    180      88  3107      0.26271      0.39639         0.18967         0.74023
Zm00001eb298440    7    1390033    1444490    179      89  3107      0.27801       0.3905         0.18274         0.74886
Zm00001eb298450    7    1394248    1444776    166      81  3107      0.44424      0.32843         0.14199         0.71542
Zm00001eb298460    7    1395295    1446323    165      81  3107      0.42931      0.33385          0.1464         0.71326
