GENE             CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb164300    4     532667     585880     43      18  3107      0.40216      0.34378         0.38272          0.2897
Zm00001eb164310    4     535788     589225     43      18  3107      0.40216      0.34378         0.38272          0.2897
Zm00001eb164320    4     536174     587019     43      18  3107      0.40216      0.34378         0.38272          0.2897
Zm00001eb164330    4     612372     665896      4       3  3107     -0.10782      0.54293         0.49741         0.57973
Zm00001eb164340    4     615960     666900      4       3  3107     -0.10782      0.54293         0.49741         0.57973
Zm00001eb164350    4    1008659    1061014     14       8  3107      0.67181      0.25085         0.24172         0.26143
Zm00001eb164360    4    1114881    1166342     32      16  3107        1.007      0.15696         0.58227        0.045591
Zm00001eb164370    4    1118256    1169777     32      16  3107        1.007      0.15696         0.58227        0.045591
Zm00001eb164380    4    1198245    1250153     21      14  3107       1.3239     0.092773        0.032095         0.37976
Zm00001eb164390    4    1200604    1252957     21      14  3107       1.3239     0.092773        0.032095         0.37976
Zm00001eb164400    4    1258795    1311054     68      27  3107    -0.075271         0.53         0.48955         0.48889
Zm00001eb164410    4    1262402    1313747     68      27  3107    -0.075271         0.53         0.48955         0.48889
Zm00001eb164420    4    1301272    1353667     74      44  3107     -0.58503      0.72074         0.60645         0.72606
Zm00001eb164430    4    1305020    1355563     89      50  3107     -0.52011       0.6985         0.53066         0.76667
Zm00001eb164440    4    1305991    1356861    104      60  3107     -0.55741      0.71138         0.50303          0.8279
Zm00001eb164450    4    1307956    1358800    111      63  3107      0.55595      0.28912         0.20877          0.3918
Zm00001eb164460    4    1318705    1373848    146      74  3107     0.085947      0.46575         0.39637         0.46622
Zm00001eb164470    4    1321442    1373443    146      74  3107     0.085947      0.46575         0.39637         0.46622
Zm00001eb164480    4    1323999    1376655    146      74  3107     0.085947      0.46575         0.39637         0.46622
Zm00001eb164490    4    1327156    1379314    144      76  3107      0.13762      0.44527         0.37734         0.45294
Zm00001eb164500    4    1330253    1382931    144      76  3107      0.13762      0.44527         0.37734         0.45294
Zm00001eb164530    4    1332953    1390176    144      76  3107      0.13762      0.44527         0.37734         0.45294
Zm00001eb164550    4    1389775    1444496     86      41  3107       1.4672     0.071162        0.076404         0.10406
Zm00001eb164560    4    1398084    1450129     86      41  3107       1.4672     0.071162        0.076404         0.10406
Zm00001eb164570    4    1400175    1463104     86      41  3107       1.4672     0.071162        0.076404         0.10406
Zm00001eb164580    4    1538895    1590644     69      39  3107      0.21333      0.41554         0.28072         0.54441
Zm00001eb164590    4    1555879    1609890    102      55  3107    -0.052074      0.52076         0.34088         0.67201
Zm00001eb164600    4    1560103    1610893    103      57  3107     -0.07375       0.5294          0.3491         0.67465
